playlist_id,tag0,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,tag15,tag16,tag17,tag18,tag19,tag20,tag21,tag22,tag23,tag24,tag25,tag26,tag27,tag28,num_of_songs,playlist_songs_id
761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,18,"[56705024, 80976290, 81014897, 81026074, 65988343, 16374033, 39110532, 71298240, 80738410, 81339274, 80751315, 81304360, 81814251, 81346712, 81578763, 80841858, 81905047, 80264455]"
763,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,"[16056680, 78232777, 16028161, 54775747, 16050766, 47013031, 80239355, 16053707, 81998251, 16053356, 16053802, 54085413, 73754626, 79916405, 81095222, 80972928, 80258173, 81355193, 81072114]"
764,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,"[16092360, 47079525, 50237024, 47643318, 81251461, 80983626, 16170879, 16144153, 81363636, 16227291, 80546423, 82120446, 82240872, 80750311, 82054973, 82239148, 82207473, 82126129, 82218364, 81551144, 16130644, 80897958]"
767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,"[82115416, 81846537, 81848573, 81915680, 81835582, 80990125, 17461963, 81799274, 80755320, 81323392, 75911180, 81767184, 81263767, 81563929, 81598757, 81335437, 81225358, 81849425, 81376919, 81200688, 80856105, 80750356, 52644199, 80945019, 77442647]"
768,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"[80708400, 61356775, 81688499, 82168092, 81220933, 81107121, 80739691, 69665960, 82270430, 82125037, 80620922, 80674044, 80952621, 81161758, 60335137, 56711572, 81655430, 81130962]"
769,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,"[82257087, 82278148, 82249093, 82055101, 82180237, 82168293, 82019956, 80900998, 82107429, 82263640, 82156753, 82052258, 82252825, 82224052]"
770,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"[43019785, 80957958, 81225049, 74786570, 78448589, 52887033, 21006175, 33431029, 82052260, 81722459, 81815523, 81396106, 80797188, 82159220, 82030297, 55953445, 16348362, 48597402, 82122509, 81076671, 16669110, 70387170, 82012882, 71592454]"
771,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"[16238956, 16230514, 16250830, 16239304, 16235784, 16235996, 40637060, 16241563, 16241756, 16255202, 16241712, 16240897, 16245675, 16250659, 16266370, 16255274, 16230520, 16236092, 16262257, 16246311, 16098177, 16241772, 16241797, 16116545, 16254762, 16276850, 16255586, 16262957, 16254787, 16250661, 16250059, 16255277, 16245666, 16266266, 16250351]"
773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,23,"[16157072, 16108259, 16252965, 16251566, 16239506, 16261657, 16235180, 16255481, 77974396, 16260126, 47386428, 16238432, 16268110, 16108047, 16272384, 16239512, 77974395, 16232962, 16179667, 16267581, 16260127, 16235183, 16091910]"
775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"[47597824, 81221106, 82285945, 81028632, 80039161, 81255906, 80650164, 72267890, 80706057, 48122825, 16622990, 16659958, 16480231, 81401254, 81592540, 16425512]"
776,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,12,"[50663790, 48151078, 80635792, 73682663, 80297061, 80616477, 80993381, 72668964, 72979086, 20670202, 81751806, 20660060]"
777,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,"[82255262, 81955044, 81396089, 80995090, 61534435, 80539923, 81432242, 81865264, 81012770, 80970295, 78557016, 82279377, 80974711, 73963415]"
778,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,"[82281353, 81934322, 54161046, 42216322, 81903530, 81330323, 80724322, 81790766, 82173840, 81791212, 80962049, 66225749, 82282585, 80169371, 82252144, 81350021, 82082919, 80032803]"
779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,"[82269281, 81955756, 81846538, 81801093, 81320007, 82278039, 81357468, 81384626, 81852286, 82257065, 82009340, 81435655, 80758343, 81252717, 81529214, 81910186, 81579649, 81028002, 81900955, 82079940, 81187715, 82074107]"
781,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"[82270417, 82173841, 81350016, 81012670, 38262987, 70296474, 42375531, 82280111, 82286190, 82280995, 81928403, 16439154, 81329176, 44870925, 82278963, 20976500, 82248265, 80033055, 74420502, 47340566]"
783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,"[18766677, 16173213, 41728462, 80278183, 20423115, 33276197, 38243305, 49682361, 81690751, 80729703, 81113425, 82093347, 81123817, 81786370, 80707777, 81908806, 81104051, 75211351, 80065977, 81702770]"
784,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"[81384623, 59898693, 21013919, 81551655, 45226014, 82050782, 81767010, 67726309, 52708907, 16673061, 16558135, 81949311, 80268535, 16526029, 43267817]"
785,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,"[82059093, 82224932, 82017045, 81198297, 81909912, 81844187, 82039341, 81989374, 82099542, 81922939, 81867231, 82034592, 82191955, 81670850, 81886417, 82090477]"
786,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,"[16552051, 42271763, 80858626, 43120490, 43460338, 16630841, 16631891, 81129346, 80941028, 42513818, 16632968, 16674640, 16665952, 16599284, 16631702, 16373604, 42175397, 16631978, 16630671, 16668080, 80752542, 16585397, 16613893, 81032332, 16630144, 80636414, 33674733, 16648589, 16574018, 16672456, 16647754, 16672925, 16678149, 16672810]"
787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"[82310224, 81873057, 81249122, 16174402, 16262278, 81922853, 77345916, 81031850, 81080844, 49454538, 80977826, 81354563, 80583997, 81922854, 50237024, 66039488, 71908502, 49776298, 81792142, 81871500, 81023625, 82072538]"
789,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"[81951396, 43460303, 81222710, 81593412, 81468872, 18446648, 81254994, 16599553, 81357544, 38960747, 43460316, 33614662, 59497147, 79946607, 81435338, 39395855, 17833150, 80761377]"
790,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,20,"[80966540, 81342097, 53730086, 80994018, 56775074, 54782759, 82084438, 81302365, 80033055, 16130401, 81323597, 81241434, 68874897, 81128456, 75778020, 50884803, 75854184, 80642201, 60015421, 81460720]"
791,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,"[81241578, 80968502, 44622780, 82052863, 81345859, 80645544, 82135411, 75758723, 47387505, 82073972, 16373739, 82279646, 80914575, 72670208, 16379152, 86984033, 86858644, 16474779]"
794,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,"[81937472, 82286190, 81056909, 81323392, 82311100, 82312919, 82295726, 67294309, 81856191, 16260119, 82324520, 82330609, 80728357, 82311883, 82296427, 82292827, 81018403, 81435412, 82305652, 82330774]"
795,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,"[81329174, 80724323, 80733183, 80658079, 54690656, 80894757, 81903526, 81383811, 80836163, 81175773, 82308034, 69311147, 81335437, 81051994, 54690994, 81513704, 80704518, 81563804, 81915335, 81480761, 80797300, 81927959]"
797,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"[80886409, 81012673, 81763817, 82084438, 80751024, 81480757, 81855339, 82158071, 81857087, 81378861, 68281978, 82077421, 81797128, 81613572, 81361297, 81629596, 81849121, 81094583, 81614688, 81577462]"
798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"[81108621, 80830656, 81175817, 81305576, 80788069, 81145191, 80801375, 81273603, 80927534, 81408899, 50250999, 16262691, 81302358, 16109839, 77270173, 80686571, 81218718, 18387658, 81129762, 16174693]"
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,20,"[16130401, 68874897, 80836168, 81050196, 80685438, 81919489, 16272463, 80651826, 16176280, 16108117, 81076568, 16091940, 81242937, 16093577, 81058088, 81467861, 71908510, 16161516, 16174623, 16262690]"
800,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,16,"[58689462, 38902956, 42086074, 81137933, 58690685, 49526960, 75774673, 80892340, 81962421, 82036331, 76158390, 81073432, 80284074, 18500949, 74442115, 82046893]"
801,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,"[16381260, 82307052, 82328090, 81462970, 81972114, 81865263, 82312382, 81027017, 80534209, 82355552, 81134628, 82307681, 82334940, 82335320, 82334014, 82334812, 82336369]"
802,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"[82223525, 80565242, 80761642, 82354121, 82012509, 82226394, 82072232, 81905595, 82235135, 81689604, 82069828, 82308596, 82255344, 82233380, 81917647, 82012506, 82236475]"
803,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,"[82324457, 81909914, 16401234, 81398826, 76589695, 81378706, 81941711, 81362549, 53843452, 58838979, 81791885, 81972616, 81961807, 82059796, 82068215, 72995489, 80548437, 80971354, 34722705, 81361893, 82057481, 81170309, 80802880, 57516219, 80375944, 78278525, 81871251]"
804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"[82355559, 82336364, 82356999, 82356866, 82356611, 82356856, 82332662, 82336507, 82345836, 82347162, 82347310, 82352869, 82352874, 82352887, 82352905, 82353535, 82353569, 82353694, 82353997, 82354121, 82354122, 82354396, 82355262, 82355263, 82355379, 82355541, 82355861, 82356030, 82356213, 82356215, 82356273, 82356550, 82356919, 82356943, 82357052, 82354020]"
805,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,"[41486104, 18446695, 42399167, 82353997, 81458701, 81593413, 82045905, 50900391, 81024058, 38917816, 52161096, 81415236, 81674210, 41486139, 16599568, 18446657, 81024059, 52161409]"
806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20,"[53677072, 66869092, 82023086, 16260091, 16142878, 81302363, 81241434, 81871103, 80897957, 80619978, 61232286, 81815312, 81846654, 81200688, 80623941, 56775074, 40962868, 16157106, 80801375, 81865038]"
807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"[16150705, 60466593, 81110382, 36131802, 43067480, 18071519, 34497951, 80075479, 61893501, 21093932, 20469662, 16173933, 19207012, 21191514, 16187759, 16173573, 53373012, 20209720, 42082723, 57695100, 16143733]"
808,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,"[82307695, 82354394, 82334367, 82354363, 82221000, 82379588, 81961824, 82376645, 82378583, 82284236, 82334349, 82010712, 82354392, 82308628, 82145568, 82284003, 82324463, 82293743, 82355541, 82311602]"
809,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"[82062357, 16425408, 43206729, 80968498, 81316684, 73774730, 81183480, 16680809, 81004082, 55643166, 82279546, 81314604, 81127080, 81841228, 82034908, 60640691]"
810,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,"[82377477, 82358061, 82356030, 82377700, 82358123, 82056609, 82355263, 82353569, 82006352, 82375971, 82379747, 82376989, 82376188, 82356037, 80962049, 82356029, 81837361, 82184362, 81969038, 82281358]"
811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"[16365987, 74839626, 45010275, 58175610, 68696581, 16409784, 39397793, 16349958, 50469790, 16348362, 16410194, 70296474, 16376843, 16327114, 55953445, 16376660, 16326687, 16409783, 68696618]"
813,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"[81153023, 80831709, 16050824, 81157837, 80249398, 16030644, 80065653, 39075641, 82020630, 44805246, 33580258, 16039040, 16038758]"
814,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,"[81643362, 68389660, 60377913, 80031195, 53598859, 58111871, 16173487, 75854184, 47340567, 33580531, 80606726, 16159232, 16278953, 48791086, 80112359, 50884803, 16159667, 80032832, 80601141, 16127479, 55748520]"
815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"[49665974, 16172766, 16425411, 80739392, 81191521, 81820638, 69074355, 80774902, 67522224, 80723351, 76980083, 81394537, 82257030, 50651958, 67633110, 54266927, 80779799, 82048361]"
816,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,"[82031013, 58724048, 82352874, 80958451, 81893029, 82056008, 82052260, 82293743, 82324463, 81909912, 81670819, 81416143, 81398830, 81905085, 82311602, 81578761, 81380587]"
821,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,"[81461610, 81937473, 82054973, 82173285, 81593669, 80800575, 75097723, 80751029, 81023623, 81855337, 81613569, 82116979, 81013094, 80858318, 16188215, 82402846, 47643303, 47643318, 81525909]"
825,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"[82419660, 82420073, 82264428, 82385314, 82330001, 82060087, 81687981, 82419682, 82357713, 82422143, 55354773, 82334813, 81191636, 81088691]"
826,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,"[81099416, 82419177, 81408899, 81551329, 81051996, 81094588, 82383775, 81690751, 61837767, 81937475, 81323963, 61410273, 82265584, 81563800, 82158079, 81051997, 82264542, 82029378, 81670576, 81965001]"
828,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"[80826046, 16385255, 81946140, 80873399, 82379587, 59160532, 82376151, 82324461, 82422427, 80224499, 77745431, 82420757, 82159218, 81207493, 82135310, 82308620, 34783305, 43014193]"
830,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,"[82064527, 82102123, 82091442, 82422144, 81566479, 82035060, 80740648, 82376366, 82072456, 82017050]"
831,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"[81788151, 80846398, 81356307, 82237591, 81987294, 80902904, 82123456, 81261811, 81931730, 81922644, 18295394, 82418931, 81514421, 82024540, 81982743, 81565932, 81186070, 81563392, 80747216, 81449310]"
833,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,"[82422404, 81013094, 81563929, 82310224, 82122164, 81924749, 80583998, 16129490, 82353536, 81874455, 82422407, 82109488, 51662815, 81951922, 82282400, 81922853, 82125037, 82078877, 81029306, 82358061, 81490707, 81819360, 82353569, 82119925, 82009340, 82000770, 82420944, 82043513, 82248134, 81804055, 82376989, 82240315, 82235538, 82347311, 82334082, 82013222, 81480901, 82204401]"
835,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,"[16605803, 16382828, 82424296, 82310224, 68592769, 82391676, 80105894, 82353536, 81514235, 82378258, 16439759, 82357589, 82070239, 82439441, 81946141, 59796704]"
836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"[81626896, 82352887, 81526710, 81905083, 82331810, 56705090, 80806598, 82383530, 82087454, 81945935, 82258546, 82423852, 82445832, 80609082, 81933081, 81875836, 81916676, 16375506]"
838,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,"[81360104, 81156483, 82258259, 82393419, 82378259, 80822568, 48263341, 82335528, 81226199, 81236981, 16150066, 16172555, 16121664, 16144170, 16185474, 34447335, 82270039, 53537258, 81468872, 82044147]"
839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,"[16239078, 76979519, 82445371, 16165600, 78013404, 81797214, 16069378, 81197687, 81334013, 80259200, 81613170, 82170759, 80880684, 82376151, 81909447, 38324846, 82236471, 82116125, 81842538, 82066011, 81013094, 82392935, 82115416, 81787318, 54266855, 82147356, 82066344, 21028451, 40018875, 82411902, 81029314]"
842,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,"[80372766, 80232393, 81153017, 16070712, 16050098, 16062642, 80231460, 82134342, 16051280, 82031324, 80232398, 16070710, 82081661]"
844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"[40052552, 80612460, 80791456, 43209063, 80032803, 16399848, 81369480, 81815213, 16158369, 54579677, 81198296, 81350020, 82252437, 81815197, 82309706, 81815207, 16525740]"
846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,"[16357077, 81139390, 21107260, 59900783, 81539650, 16660223, 35043867, 42722755, 44283534, 80752537, 81748535, 16663204, 82489621, 80720148, 81099338, 38558479]"
847,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"[80729101, 16408111, 81008206, 16418929, 80985960, 80240569, 80222738, 38734495, 81360107, 38290634, 80646078, 16386697, 16132190, 81250344, 20840736, 46104377, 16386707, 16164630, 80456307, 43715231, 18028065, 81251982, 82096953, 80887100]"
850,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,"[82335386, 82296364, 82262471, 82140389, 82264300, 82282799, 81073227, 82124536, 82255293, 82235372, 82087460, 82284208, 82308621, 81639050]"
851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,"[16260898, 16108120, 20923400, 81430848, 81050196, 80938708, 77740361, 81352670, 71718257, 81363571, 50666808, 66568178, 42023246, 53534208, 16272371, 17961155, 81715177, 20105810, 49743631, 80222738]"
852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,20,"[81577451, 16090625, 50961559, 46380009, 71908510, 82503371, 80991003, 16132365, 81328481, 16188215, 16108039, 82019655, 81210938, 81855346, 81598762, 81871663, 81339791, 16150404, 71033409, 16098299]"
853,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,"[82491307, 50708424, 53278204, 20761256, 16396194, 44505349, 58104557, 58838431, 16370385, 80041212, 71003784, 16421978, 43294694, 80778907, 16549192]"
854,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"[80728242, 81791221, 81525915, 81862073, 82469208, 81765897, 81043199, 81558060, 81670821, 82477671, 81340937, 81238068, 76539659, 16165600, 81790319, 81819362, 82446916, 82353539, 59160400, 82381283, 81329177, 71230552]"
856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20,"[81865076, 80590253, 82477662, 82494708, 82379791, 80945019, 81329174, 81745106, 82385321, 82515975, 82430559, 81789073, 81855338, 82082921, 82353535, 81087643, 82309975, 82066007, 81062937, 81012670]"
857,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"[20607742, 81064867, 16266378, 16235954, 16237469, 38101155, 41952492, 16230276, 16109839, 16255401, 16221271, 81328350, 16214959, 16256077, 16228644, 16226430, 16221270, 81018095, 58118242, 16185712, 16255574, 16183910]"
858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,"[54528038, 80606726, 76500573, 37983561, 81416921, 80674401, 82393315, 81765081, 81154262, 47172413, 41626020, 82377908, 81363100, 36131851, 81530104, 80699377, 81416915, 46372460, 82492240, 81860407, 80940472, 16164375, 81792142]"
861,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"[80950490, 42439362, 81350022, 81045411, 52354297, 80074373, 72627759, 80270696, 81639046, 16373259, 76972241, 42270847, 43402989, 16293451, 16672285, 42472814, 72117025, 81639047]"
863,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,"[82528046, 82419666, 81946140, 80244674, 82447812, 82517733, 82529540, 82497334, 82526964, 81965373, 82497192, 82491154, 82494970, 81127123, 81946156]"
864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,"[82063880, 16109688, 16267958, 81134091, 16181745, 82378256, 81938009, 43389116, 80951152, 81885984, 47970615, 81958315, 82425427, 16128415, 48740251, 16159395, 16130644, 16174697, 81960864, 33323298, 81903470, 80858318]"
866,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,15,"[16423696, 82226596, 80730331, 80770730, 72147736, 82030335, 81189096, 81065081, 81255902, 82468364, 82395523, 81915988, 81748822, 81909949, 80739394]"
870,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,"[54088088, 80752540, 56975402, 16382827, 82025420, 81155719, 16639528, 81245359, 82566485, 81156619, 16605804, 82489621]"
871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"[81846539, 82427792, 81958491, 82423629, 82503228, 82074108, 82442920, 82421555, 82427079, 82423509, 81949520, 82465797, 82420816, 82392582, 82442231, 82518286, 79000209, 82441408, 82547546, 82394154, 81318458, 82395329]"
872,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"[70970362, 48350365, 45790133, 80880686, 81123488, 82394280, 80852714, 81142987, 82128088, 80620930, 80056921, 81526754, 81655445, 82308586, 82058815, 81161772, 48399673, 81187715, 81345004, 80569067, 81876386, 81130960, 81134091, 16181583]"
873,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,"[82102101, 82334360, 82156753, 82308630, 82443034, 82556581, 82569796, 82354392, 82566032, 82207444, 82518752, 82557659, 82489627, 82531414, 82324457, 82547784]"
874,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,"[82518756, 80348635, 82571616, 82263140, 81033686, 81873665, 82080814, 82568328, 81890144, 82120576, 82557101, 82515968, 81435500, 82584254, 82566775, 82493218, 82528109, 82586278, 82378258]"
875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,"[81175817, 81959239, 81839228, 82586282, 82564861, 82569788, 68919345, 81023626, 82063876, 44690806, 82569763, 81937472, 81563794, 82425432, 80836169, 48872216, 77345905, 80798717, 81376919, 82024223]"
877,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"[82445377, 80606959, 54266855, 82159212, 82381957, 74999500, 80541942, 43084435, 82555515, 42216322, 55835723]"
878,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,"[81043202, 34447027, 81314536, 81230058, 80998545, 81012671, 16180402, 81903533, 16163567, 81110380, 81563951, 66039388, 80658084, 82355262, 81656849, 42190715, 80588378, 82075587, 81962458, 81480757, 79000209, 16090635]"
879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,"[16186100, 51454260, 81345778, 80781979, 33628914, 16119215, 80774920, 80999463, 16186180, 33276134, 81110371, 80788069, 58111871, 78693022, 76786311, 60347981, 80667145, 82377477, 16173213, 75852722]"
880,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,20,"[82444536, 82444524, 82444554, 82196492, 82476390, 82444576, 82469671, 82476447, 82444565, 82444595, 82107566, 82444543, 82496050, 82496051, 81206230, 82035160, 82444560, 82107553, 82444551, 82476464]"
881,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,"[82593711, 82282799, 82126426, 82464661, 82081884, 81989373, 82124537, 81815523, 81722459, 82298021, 82333522, 81396115, 81925874, 82098548, 82593720, 82006390, 81841458, 82276830, 80993079, 81609886, 82515878, 81849315, 81753075]"
882,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"[81418049, 81857088, 81643362, 81328624, 52502048, 81018403, 80821820, 81118333, 81323602, 80874326, 81401641, 16127444, 80596220, 82017521, 81856191, 82131835, 81997919, 82586488, 59578792, 81563803, 82586281, 70420733]"
884,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,"[82593644, 82356032, 82593715, 82586492, 82477667, 82609015, 82504360, 80974991, 74420503, 16423984, 82234271, 80927534, 82370201, 81012669, 82236473, 82477669, 80729105, 82376151, 16419066]"
